author-AfDB	2.3510000
author-AsDB	0
author-IDB	1.3480000
author-IFAD	10.8310000
author-World-Bank	6.3710000
date-2015	7.1860000
date-2016	6.6930000
date-2017	5.2790000
date-2018	4.6410000
date-2019	2.4860000
date-2020	.7710000
date-2021	14.4090000
region-Africa	5.2660000
region-Asia	4.6480000
region-Latin-America-and-Caribbean	1.9820000
region-Middle-East	6.6230000
